measurement_id,segment_idx,start_time,end_time,state,binary_label,multiclass_label,phase,load_condition,experiment
short_circuit_1,830,5.98424,8.384,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,831,5.98904,8.3888,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,832,5.99384,8.3936,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,833,5.99864,8.3984,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,834,6.00344,8.4032,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,835,6.00824,8.408,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,836,6.01304,8.4128,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,837,6.01784,8.4176,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,838,6.02264,8.4224,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,839,6.02744,8.4272,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,840,6.03224,8.432,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,841,6.03704,8.4368,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,842,6.04184,8.4416,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,843,6.04664,8.4464,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,844,6.05144,8.4512,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,845,6.05624,8.456,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,846,6.06104,8.4608,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,847,6.06584,8.4656,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,848,6.07064,8.4704,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,849,6.07544,8.4752,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,850,6.08024,8.48,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,851,6.08504,8.4848,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,852,6.08984,8.4896,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,853,6.09464,8.4944,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,854,6.09944,8.4992,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,855,6.10424,8.504,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,856,6.10904,8.5088,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,857,6.11384,8.5136,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,858,6.11864,8.5184,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,859,6.12344,8.5232,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,860,6.12824,8.528,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,861,6.13304,8.5328,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,862,6.13784,8.5376,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,863,6.14264,8.5424,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,864,6.14744,8.5472,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,865,6.15224,8.552,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,866,6.15704,8.5568,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,867,6.16184,8.5616,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,868,6.16664,8.5664,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,869,6.17144,8.5712,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,870,6.17624,8.576,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,871,6.18104,8.5808,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,872,6.18584,8.5856,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,873,6.19064,8.5904,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,874,6.19544,8.5952,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,875,6.20024,8.6,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,876,6.20504,8.6048,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,877,6.20984,8.6096,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,878,6.21464,8.6144,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,879,6.21944,8.6192,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,880,6.22424,8.624,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,881,6.22904,8.6288,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,882,6.23384,8.6336,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,883,6.23864,8.6384,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,884,6.24344,8.6432,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,885,6.24824,8.648,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,886,6.25304,8.6528,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,887,6.25784,8.6576,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,888,6.26264,8.6624,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,889,6.26744,8.6672,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,890,6.27224,8.672,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,891,6.27704,8.6768,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,892,6.28184,8.6816,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,893,6.28664,8.6864,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,894,6.29144,8.6912,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,895,6.29624,8.696,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,896,6.30104,8.7008,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,897,6.30584,8.7056,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,898,6.31064,8.7104,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,899,6.31544,8.7152,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,900,6.32024,8.72,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,901,6.32504,8.7248,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,902,6.32984,8.7296,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,903,6.33464,8.7344,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,904,6.33944,8.7392,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,905,6.34424,8.744,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,906,6.34904,8.7488,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,907,6.35384,8.7536,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,908,6.35864,8.7584,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,909,6.36344,8.7632,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,910,6.36824,8.768,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,911,6.37304,8.7728,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,912,6.37784,8.7776,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,913,6.38264,8.7824,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,914,6.38744,8.7872,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,915,6.39224,8.792,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,916,6.39704,8.7968,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,917,6.40184,8.8016,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,918,6.40664,8.8064,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,919,6.41144,8.8112,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,920,6.41624,8.816,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,921,6.42104,8.8208,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,922,6.42584,8.8256,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,923,6.43064,8.8304,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,924,6.43544,8.8352,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,925,6.44024,8.84,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,926,6.44504,8.8448,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,927,6.44984,8.8496,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,928,6.45464,8.8544,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,929,6.45944,8.8592,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,930,6.46424,8.864,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,931,6.46904,8.8688,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,932,6.47384,8.8736,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,933,6.47864,8.8784,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,934,6.48344,8.8832,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,935,6.48824,8.888,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,936,6.49304,8.8928,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,937,6.49784,8.8976,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,938,6.50264,8.9024,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,939,6.50744,8.9072,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,940,6.51224,8.912,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,941,6.51704,8.9168,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,942,6.52184,8.9216,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,943,6.52664,8.9264,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,944,6.53144,8.9312,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,945,6.53624,8.936,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,946,6.54104,8.9408,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,947,6.54584,8.9456,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,948,6.55064,8.9504,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,949,6.55544,8.9552,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,950,6.56024,8.96,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,951,6.56504,8.9648,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,952,6.56984,8.9696,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,953,6.57464,8.9744,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,954,6.57944,8.9792,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,955,6.58424,8.984,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,956,6.58904,8.9888,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,957,6.59384,8.9936,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,958,6.59864,8.9984,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,959,6.60344,9.0032,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,960,6.60824,9.008,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,961,6.61304,9.0128,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,962,6.61784,9.0176,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,963,6.62264,9.0224,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,964,6.62744,9.0272,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,965,6.63224,9.032,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,966,6.63704,9.0368,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,967,6.64184,9.0416,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,968,6.64664,9.0464,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,969,6.65144,9.0512,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,970,6.65624,9.056,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,971,6.66104,9.0608,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,972,6.66584,9.0656,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,973,6.67064,9.0704,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,974,6.67544,9.0752,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,975,6.68024,9.08,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,976,6.68504,9.0848,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,977,6.68984,9.0896,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,978,6.69464,9.0944,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,979,6.69944,9.0992,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,980,6.70424,9.104,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,981,6.70904,9.1088,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,982,6.71384,9.1136,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,983,6.71864,9.1184,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,984,6.72344,9.1232,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,985,6.72824,9.128,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,986,6.73304,9.1328,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,987,6.73784,9.1376,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,988,6.74264,9.1424,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,989,6.74744,9.1472,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,990,6.75224,9.152,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,991,6.75704,9.1568,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,992,6.76184,9.1616,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,993,6.76664,9.1664,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,994,6.77144,9.1712,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,995,6.77624,9.176,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,996,6.78104,9.1808,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,997,6.78584,9.1856,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,998,6.79064,9.1904,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,999,6.79544,9.1952,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1000,6.80024,9.2,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1001,6.80504,9.2048,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1002,6.80984,9.2096,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1003,6.81464,9.2144,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1004,6.81944,9.2192,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1005,6.82424,9.224,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1006,6.82904,9.2288,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1007,6.83384,9.2336,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1008,6.83864,9.2384,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1009,6.84344,9.2432,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1010,6.84824,9.248,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1011,6.85304,9.2528,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1012,6.85784,9.2576,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1013,6.86264,9.2624,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1014,6.86744,9.2672,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1015,6.87224,9.272,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1016,6.87704,9.2768,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1017,6.88184,9.2816,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1018,6.88664,9.2864,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1019,6.89144,9.2912,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1020,6.89624,9.296,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1021,6.90104,9.3008,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1022,6.90584,9.3056,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1023,6.91064,9.3104,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1024,6.91544,9.3152,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1025,6.92024,9.32,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1026,6.92504,9.3248,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1027,6.92984,9.3296,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1028,6.93464,9.3344,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1029,6.93944,9.3392,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1030,6.94424,9.344,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1031,6.94904,9.3488,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1032,6.95384,9.3536,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1033,6.95864,9.3584,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1034,6.96344,9.3632,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1035,6.96824,9.368,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1036,6.97304,9.3728,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1037,6.97784,9.3776,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1038,6.98264,9.3824,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1039,6.98744,9.3872,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1040,6.99224,9.392,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1041,6.99704,9.3968,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1042,7.00184,9.4016,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1043,7.00664,9.4064,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1044,7.01144,9.4112,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1045,7.01624,9.416,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1046,7.02104,9.4208,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1047,7.02584,9.4256,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1048,7.03064,9.4304,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1049,7.03544,9.4352,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1050,7.04024,9.44,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1051,7.04504,9.4448,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1052,7.04984,9.4496,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1053,7.05464,9.4544,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1054,7.05944,9.4592,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1055,7.06424,9.464,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1056,7.06904,9.4688,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1057,7.07384,9.4736,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1058,7.07864,9.4784,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1059,7.08344,9.4832,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1060,7.08824,9.488,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1061,7.09304,9.4928,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1062,7.09784,9.4976,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1063,7.10264,9.5024,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1064,7.10744,9.5072,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1065,7.11224,9.512,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1066,7.11704,9.5168,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1067,7.12184,9.5216,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1068,7.12664,9.5264,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1069,7.13144,9.5312,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1070,7.13624,9.536,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1071,7.14104,9.5408,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1072,7.14584,9.5456,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1073,7.15064,9.5504,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1074,7.15544,9.5552,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1075,7.16024,9.56,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1076,7.16504,9.5648,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1077,7.16984,9.5696,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1078,7.17464,9.5744,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1079,7.17944,9.5792,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1080,7.18424,9.584,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1081,7.18904,9.5888,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1082,7.19384,9.5936,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1083,7.19864,9.5984,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1084,7.20344,9.6032,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1085,7.20824,9.608,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1086,7.21304,9.6128,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1087,7.21784,9.6176,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1088,7.22264,9.6224,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1089,7.22744,9.6272,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1090,7.23224,9.632,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1091,7.23704,9.6368,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1092,7.24184,9.6416,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1093,7.24664,9.6464,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1094,7.25144,9.6512,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1095,7.25624,9.656,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1096,7.26104,9.6608,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1097,7.26584,9.6656,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1098,7.27064,9.6704,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1099,7.27544,9.6752,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1100,7.28024,9.68,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1101,7.28504,9.6848,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1102,7.28984,9.6896,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1103,7.29464,9.6944,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1104,7.29944,9.6992,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1105,7.30424,9.704,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1106,7.30904,9.7088,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1107,7.31384,9.7136,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1108,7.31864,9.7184,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1109,7.32344,9.7232,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1110,7.32824,9.728,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1111,7.33304,9.7328,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1112,7.33784,9.7376,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1113,7.34264,9.7424,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1114,7.34744,9.7472,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1115,7.35224,9.752,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1116,7.35704,9.7568,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1117,7.36184,9.7616,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1118,7.36664,9.7664,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1119,7.37144,9.7712,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1120,7.37624,9.776,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1121,7.38104,9.7808,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1122,7.38584,9.7856,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1123,7.39064,9.7904,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1124,7.39544,9.7952,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1125,7.40024,9.8,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1126,7.40504,9.8048,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1127,7.40984,9.8096,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1128,7.41464,9.8144,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1129,7.41944,9.8192,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1130,7.42424,9.824,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1131,7.42904,9.8288,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1132,7.43384,9.8336,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1133,7.43864,9.8384,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1134,7.44344,9.8432,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1135,7.44824,9.848,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1136,7.45304,9.8528,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1137,7.45784,9.8576,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1138,7.46264,9.8624,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1139,7.46744,9.8672,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1140,7.47224,9.872,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1141,7.47704,9.8768,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1142,7.48184,9.8816,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1143,7.48664,9.8864,short_circuit,1,short_circuit,1,100,experiment_2
short_circuit_1,1144,7.49144,9.8912,short_circuit,1,short_circuit,1,100,experiment_2
